Video,Frame no.,Date of video,Colony,Date of analysis,Treatment,Year,Observer doing the analysis,Length in pixels of Zone2,Length in pixels of Zone1,End of bridge,Ant choice,Ant fed on the feeder,Angle measurement 1,Angle measurement 2,Angle measurement 3,Reason for NA (Angle measurement),Gaster touching the paper,Comments
DSC_8703,7686,10/19/2023,C6F23,6/26/2024,Control,2023,Chinmay,824.022,549.348,Left,Correct,Yes,NA,NA,NA,ant not sideways,yes,ant gaster coinciding with ant's shadow
DSC_8703,7689,10/19/2023,C6F23,6/26/2024,Control,2023,Chinmay,824.022,549.348,Left,Correct,Yes,45.286,45.073,45.785,,yes,ant gaster coinciding with ant's shadow
DSC_8703,7692,10/19/2023,C6F23,6/26/2024,Control,2023,Chinmay,824.022,549.348,Left,Correct,Yes,47.482,47.912,48.607,,yes,ant gaster coinciding with ant's shadow
DSC_8703,7695,10/19/2023,C6F23,6/26/2024,Control,2023,Chinmay,824.022,549.348,Left,Correct,Yes,na,na,na,ant not sideways,no,
DSC_8703,7698,10/19/2023,C6F23,6/26/2024,Control,2023,Chinmay,824.022,549.348,Left,Correct,Yes,na,na,na,ant not sideways,yes,ant gaster coinciding with ant's shadow
DSC_8703,7701,10/19/2023,C6F23,6/26/2024,Control,2023,Chinmay,824.022,549.348,Left,Correct,Yes,46.998,47.826,46.976,,yes,
DSC_8703,7704,10/19/2023,C6F23,6/26/2024,Control,2023,Chinmay,824.022,549.348,Left,Correct,Yes,NA,NA,NA,ant gaster curvature cannot be figured out,yes,
DSC_8707,1081,10/20/2023,C3F23,6/27/2024,Control,2023,Chinmay,816.061,544.041,Left,Correct,Yes,NA,NA,NA,ant too blurry,na,
DSC_8707,1084,10/20/2023,C3F23,6/27/2024,Control,2023,Chinmay,816.061,544.041,Left,Correct,Yes,NA,NA,NA,ant too blurry,na,
DSC_8707,1087,10/20/2023,C3F23,6/27/2024,Control,2023,Chinmay,816.061,544.041,Left,Correct,Yes,NA,NA,NA,ant too blurry,na,
DSC_8707,1090,10/20/2023,C3F23,6/27/2024,Control,2023,Chinmay,816.061,544.041,Left,Correct,Yes,NA,NA,NA,ant too blurry,na,
DSC_8707,1093,10/20/2023,C3F23,6/27/2024,Control,2023,Chinmay,816.061,544.041,Left,Correct,Yes,NA,NA,NA,ant too blurry,na,
DSC_8707,1096,10/20/2023,C3F23,6/27/2024,Control,2023,Chinmay,816.061,544.041,Left,Correct,Yes,NA,NA,NA,ant too blurry,na,
DSC_8707,1099,10/20/2023,C3F23,6/27/2024,Control,2023,Chinmay,816.061,544.041,Left,Correct,Yes,NA,NA,NA,ant too blurry,na,
DSC_8712,11944,10/20/2023,C5F23,6/27/2024,Control,2023,Chinmay,854.009,569.339,Right,Correct,Yes,NA,NA,NA,ant too blurry,na,
DSC_8712,11947,10/20/2023,C5F23,6/27/2024,Control,2023,Chinmay,854.009,569.339,Right,Correct,Yes,NA,NA,NA,ant too blurry,na,
DSC_8712,11950,10/20/2023,C5F23,6/27/2024,Control,2023,Chinmay,854.009,569.339,Right,Correct,Yes,49.514,49.972,51.667,,na,
DSC_8712,11953,10/20/2023,C5F23,6/27/2024,Control,2023,Chinmay,854.009,569.339,Right,Correct,Yes,NA,NA,NA,ant too blurry,na,
DSC_8712,11956,10/20/2023,C5F23,6/27/2024,Control,2023,Chinmay,854.009,569.339,Right,Correct,Yes,NA,NA,NA,ant too blurry,na,
DSC_8712,11959,10/20/2023,C5F23,6/27/2024,Control,2023,Chinmay,854.009,569.339,Right,Correct,Yes,NA,NA,NA,ant too blurry,na,
DSC_8712,11962,10/20/2023,C5F23,6/27/2024,Control,2023,Chinmay,854.009,569.339,Right,Correct,Yes,NA,NA,NA,ant too blurry,na,
DSC_8712,11965,10/20/2023,C5F23,6/27/2024,Control,2023,Chinmay,854.009,569.339,Right,Correct,Yes,NA,NA,NA,ant too blurry,na,
DSC_9181,391,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,NA,NA,NA,Ant not completely sideways,NA,
DSC_9181,394,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,NA,NA,NA,Ant not completely sideways,NA,
DSC_9181,397,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,48.126,49.146,48.909,,NA,
DSC_9181,400,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,44.754,43.568,43.841,,Yes,
DSC_9181,403,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,NA,NA,NA,Ant on the side of the setup,Yes,
DSC_9181,406,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,47.818,47.403,46.459,,NA,
DSC_9181,409,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,NA,NA,NA,Ant very blurry,NA,
DSC_9181,412,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,NA,NA,NA,Ant very blurry,No,
DSC_9181,415,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,NA,NA,NA,Ant very blurry,No,
DSC_9181,418,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,NA,NA,NA,Ant very blurry,No,
DSC_9181,421,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,NA,NA,NA,Ant very blurry,No,
DSC_9181,424,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,NA,NA,NA,Ant very blurry,NA,
DSC_9181,427,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,NA,NA,NA,Ant very blurry,NA,
DSC_9181,430,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,NA,NA,NA,Ant very blurry,NA,
DSC_9181,433,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,NA,NA,NA,Ant very blurry,NA,
DSC_9181,436,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,NA,NA,NA,Ant very blurry,NA,
DSC_9181,439,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,47.199,46.148,46.997,,NA,
DSC_9181,442,9/9/2024,C5F24,11/15/2025,Control,2024,Chinmay,474,732.54,Right,Correct,No,NA,NA,NA,Ant very blurry,NA,
DSC_9232,8676,9/16/2024,C2F24,4/19/2025,Control,2024,Tiffany,520,803.63,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,NA,
DSC_9232,8679,9/16/2024,C2F24,4/19/2025,Control,2024,Tiffany,520,803.63,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,No,
DSC_9232,8682,9/16/2024,C2F24,4/19/2025,Control,2024,Tiffany,520,803.63,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,No,
DSC_9232,8685,9/16/2024,C2F24,4/19/2025,Control,2024,Tiffany,520,803.63,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,No,
DSC_9232,8688,9/16/2024,C2F24,4/19/2025,Control,2024,Tiffany,520,803.63,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,NA,
DSC_9232,8691,9/16/2024,C2F24,4/19/2025,Control,2024,Tiffany,520,803.63,Right,Correct,Yes,NA,NA,NA,Ant very blurry,NA,
DSC_9232,8694,9/16/2024,C2F24,4/19/2025,Control,2024,Tiffany,520,803.63,Right,Correct,Yes,NA,NA,NA,Ant very blurry,NA,
